transaction_id,customer_id,transaction_amount,transaction_type,transaction_date,transaction_hour,is_weekend,month,quarter,is_large_txn
TXN000360,CUST0015,4580.62,transfer,2023-07-19,5,0,7,3,0
TXN000361,CUST0015,2087.04,bill_payment,2023-09-29,3,0,9,3,0
TXN000362,CUST0015,2327.59,transfer,2023-01-20,14,0,1,1,0
TXN000363,CUST0015,5049.3,bill_payment,2024-08-16,22,0,8,3,1
TXN000364,CUST0015,7816.5,bill_payment,2024-11-21,17,0,11,4,1
TXN000365,CUST0015,5526.17,deposit,2023-01-29,20,1,1,1,1
TXN000366,CUST0015,5695.12,withdrawal,2023-11-18,8,1,11,4,1
TXN000367,CUST0015,9593.04,investment,2024-01-26,4,0,1,1,1
TXN000368,CUST0015,6469.87,deposit,2024-10-31,15,0,10,4,1
TXN000369,CUST0015,653.47,transfer,2024-03-24,8,1,3,1,0
TXN000370,CUST0015,3027.96,deposit,2023-07-12,10,0,7,3,0
TXN000371,CUST0015,2291.53,withdrawal,2023-03-01,11,0,3,1,0
TXN000372,CUST0015,1628.25,withdrawal,2023-02-18,17,1,2,1,0
TXN000373,CUST0015,4227.02,transfer,2024-09-16,10,0,9,3,0
TXN000374,CUST0015,7518.55,bill_payment,2023-07-05,23,0,7,3,1
TXN000375,CUST0015,2018.41,withdrawal,2023-06-13,16,0,6,2,0
TXN000376,CUST0015,7934.15,investment,2023-06-06,0,0,6,2,1
TXN000377,CUST0015,1353.08,deposit,2023-05-20,12,1,5,2,0
TXN000378,CUST0015,2163.11,deposit,2024-08-10,0,1,8,3,0
TXN000379,CUST0016,1980.71,withdrawal,2023-01-23,13,0,1,1,0
TXN000380,CUST0016,686.53,bill_payment,2024-04-24,22,0,4,2,0
TXN000381,CUST0016,7835.3,bill_payment,2023-05-06,11,1,5,2,1
TXN000382,CUST0016,8560.47,bill_payment,2023-01-11,4,0,1,1,1
TXN000383,CUST0016,6103.51,investment,2024-05-04,10,1,5,2,1
TXN000384,CUST0016,1743.87,deposit,2023-09-13,20,0,9,3,0
TXN000385,CUST0016,569.94,withdrawal,2024-01-15,5,0,1,1,0
TXN000386,CUST0016,5565.72,investment,2023-08-25,8,0,8,3,1
TXN000387,CUST0016,2357.53,withdrawal,2024-05-14,6,0,5,2,0
TXN000388,CUST0016,476.2,withdrawal,2023-10-05,17,0,10,4,0
TXN000389,CUST0016,690.33,bill_payment,2023-10-31,18,0,10,4,0
TXN000390,CUST0016,4547.65,deposit,2023-01-17,5,0,1,1,0
TXN000391,CUST0016,2933.81,withdrawal,2023-06-17,11,1,6,2,0
TXN000392,CUST0016,8145.1,bill_payment,2023-03-01,23,0,3,1,1
TXN000393,CUST0016,6608.93,transfer,2024-02-28,17,0,2,1,1
TXN000394,CUST0016,8318.65,deposit,2024-04-18,15,0,4,2,1
TXN000395,CUST0016,3217.94,bill_payment,2024-10-19,8,1,10,4,0
TXN000396,CUST0016,6226.76,deposit,2024-02-28,19,0,2,1,1
TXN000397,CUST0016,509.96,transfer,2023-07-07,11,0,7,3,0
TXN000398,CUST0017,5372.86,withdrawal,2024-07-08,14,0,7,3,1
TXN000399,CUST0017,6292.93,bill_payment,2023-06-07,10,0,6,2,1
TXN000400,CUST0017,1806.99,deposit,2024-06-01,10,1,6,2,0
TXN000401,CUST0017,8028.62,deposit,2024-09-05,18,0,9,3,1
TXN000402,CUST0017,3858.92,transfer,2024-12-05,17,0,12,4,0
TXN000403,CUST0017,9149.43,transfer,2023-10-16,23,0,10,4,1
TXN000404,CUST0017,4859.82,withdrawal,2023-05-31,20,0,5,2,0
TXN000405,CUST0017,5738.3,bill_payment,2023-07-12,2,0,7,3,1
TXN000406,CUST0017,1308.61,deposit,2023-07-10,2,0,7,3,0
TXN000407,CUST0017,5313.85,deposit,2023-02-18,16,1,2,1,1
TXN000408,CUST0017,6971.92,withdrawal,2023-02-12,22,1,2,1,1
TXN000409,CUST0017,8075.35,bill_payment,2024-07-20,23,1,7,3,1
TXN000410,CUST0017,6699.4,deposit,2024-09-20,2,0,9,3,1
TXN000411,CUST0017,8630.91,deposit,2024-04-10,15,0,4,2,1
TXN000412,CUST0017,7981.4,deposit,2023-10-26,7,0,10,4,1
TXN000413,CUST0017,3531.69,withdrawal,2024-09-04,18,0,9,3,0
TXN000414,CUST0017,2525.67,investment,2024-09-26,11,0,9,3,0
TXN000415,CUST0017,3190.21,investment,2023-07-02,3,1,7,3,0
TXN000416,CUST0017,1734.91,deposit,2024-05-20,4,0,5,2,0
TXN000417,CUST0017,7486.9,bill_payment,2024-05-19,7,1,5,2,1
TXN000418,CUST0017,4549.49,investment,2023-08-14,5,0,8,3,0
TXN000419,CUST0017,8572.98,transfer,2023-01-22,4,1,1,1,1
TXN000420,CUST0017,3763.05,deposit,2023-05-28,12,1,5,2,0
TXN000421,CUST0017,6854.14,transfer,2024-11-26,8,0,11,4,1
TXN000422,CUST0017,8501.47,bill_payment,2024-08-28,6,0,8,3,1
TXN000423,CUST0017,6926.64,deposit,2023-07-19,6,0,7,3,1
TXN000424,CUST0017,2951.33,transfer,2023-07-27,14,0,7,3,0
TXN000425,CUST0017,5027.01,transfer,2023-01-19,16,0,1,1,1
TXN000426,CUST0017,5996.21,investment,2024-05-26,10,1,5,2,1
TXN000427,CUST0017,4651.6,transfer,2023-01-13,5,0,1,1,0
TXN000428,CUST0017,6142.36,transfer,2023-01-11,12,0,1,1,1
TXN000429,CUST0017,723.0,transfer,2024-06-03,10,0,6,2,0
TXN000430,CUST0017,4973.38,bill_payment,2023-07-14,19,0,7,3,0
TXN000431,CUST0017,3978.64,withdrawal,2024-12-19,20,0,12,4,0
TXN000432,CUST0017,1607.98,withdrawal,2024-11-04,19,0,11,4,0
TXN000433,CUST0017,2339.38,bill_payment,2023-11-21,5,0,11,4,0
TXN000434,CUST0017,4746.91,bill_payment,2024-04-08,5,0,4,2,0
TXN000435,CUST0017,5676.71,transfer,2023-06-13,0,0,6,2,1
TXN000436,CUST0017,8859.36,deposit,2024-03-04,11,0,3,1,1
TXN000437,CUST0017,1426.18,deposit,2024-07-09,19,0,7,3,0
TXN000438,CUST0017,6544.66,deposit,2023-05-18,18,0,5,2,1
TXN000439,CUST0017,5929.37,withdrawal,2023-06-11,3,1,6,2,1
TXN000440,CUST0017,9241.36,transfer,2023-03-15,13,0,3,1,1
TXN000441,CUST0017,1524.83,deposit,2023-08-12,10,1,8,3,0
TXN000442,CUST0017,4028.21,investment,2023-11-20,13,0,11,4,0
TXN000443,CUST0018,6461.07,withdrawal,2024-04-19,5,0,4,2,1
TXN000444,CUST0018,6644.16,transfer,2024-09-29,5,1,9,3,1
TXN000445,CUST0018,3776.06,bill_payment,2023-02-13,10,0,2,1,0
TXN000446,CUST0018,6238.79,transfer,2024-11-10,0,1,11,4,1
TXN000447,CUST0018,3403.03,investment,2024-10-23,6,0,10,4,0
TXN000448,CUST0018,2238.12,deposit,2023-07-29,17,1,7,3,0
TXN000449,CUST0018,2733.39,deposit,2023-02-11,17,1,2,1,0
TXN000450,CUST0018,651.68,withdrawal,2023-08-18,20,0,8,3,0
TXN000451,CUST0018,8506.53,withdrawal,2023-03-27,3,0,3,1,1
TXN000452,CUST0018,3727.41,deposit,2023-06-27,9,0,6,2,0
TXN000453,CUST0018,7115.18,deposit,2024-06-07,17,0,6,2,1
TXN000454,CUST0018,5438.96,bill_payment,2023-06-07,17,0,6,2,1
TXN000455,CUST0018,2986.56,bill_payment,2024-05-26,0,1,5,2,0
TXN000456,CUST0018,1106.26,investment,2023-04-17,10,0,4,2,0
TXN000457,CUST0018,5376.96,investment,2023-09-26,12,0,9,3,1
TXN000458,CUST0018,7503.27,transfer,2023-11-13,21,0,11,4,1
TXN000459,CUST0018,7948.18,deposit,2023-01-01,5,1,1,1,1
TXN000460,CUST0018,9156.51,investment,2024-08-06,15,0,8,3,1
TXN000461,CUST0018,4809.61,investment,2024-03-28,10,0,3,1,0
TXN000462,CUST0018,7761.62,transfer,2024-06-17,12,0,6,2,1
TXN000463,CUST0019,9457.86,transfer,2024-02-16,12,0,2,1,1
TXN000464,CUST0019,5961.98,deposit,2023-11-15,23,0,11,4,1
TXN000465,CUST0019,2968.98,withdrawal,2023-05-13,5,1,5,2,0
TXN000466,CUST0019,1417.68,investment,2023-04-25,13,0,4,2,0
TXN000467,CUST0019,760.29,withdrawal,2023-05-29,5,0,5,2,0
TXN000468,CUST0019,6904.87,transfer,2023-01-18,1,0,1,1,1
TXN000469,CUST0019,6121.23,withdrawal,2023-10-19,17,0,10,4,1
TXN000470,CUST0019,2821.23,deposit,2023-08-11,15,0,8,3,0
TXN000471,CUST0019,7727.13,investment,2024-06-07,22,0,6,2,1
TXN000472,CUST0019,4715.88,deposit,2023-04-25,19,0,4,2,0
TXN000473,CUST0019,8255.57,withdrawal,2024-04-02,13,0,4,2,1
TXN000474,CUST0019,5944.67,investment,2024-08-25,19,1,8,3,1
TXN000475,CUST0019,6909.64,investment,2023-10-12,3,0,10,4,1
TXN000476,CUST0019,5141.74,withdrawal,2024-10-29,6,0,10,4,1
TXN000477,CUST0019,208.82,investment,2023-04-24,7,0,4,2,0
TXN000478,CUST0019,4104.12,bill_payment,2024-03-18,23,0,3,1,0
TXN000479,CUST0019,7065.24,withdrawal,2024-12-05,1,0,12,4,1
TXN000480,CUST0019,9363.1,transfer,2023-01-06,23,0,1,1,1
TXN000481,CUST0019,3373.24,investment,2023-06-15,17,0,6,2,0
TXN000482,CUST0019,8730.95,withdrawal,2024-02-10,0,1,2,1,1
TXN000483,CUST0019,3273.11,deposit,2023-11-26,5,1,11,4,0
TXN000484,CUST0019,8864.1,withdrawal,2023-10-04,7,0,10,4,1
TXN000485,CUST0019,9353.82,deposit,2024-07-17,17,0,7,3,1
TXN000486,CUST0019,9249.8,withdrawal,2024-12-06,19,0,12,4,1
TXN000487,CUST0019,7675.39,investment,2023-06-25,1,1,6,2,1
TXN000488,CUST0019,3987.09,bill_payment,2023-03-03,22,0,3,1,0
TXN000489,CUST0019,8228.12,withdrawal,2024-03-18,13,0,3,1,1
TXN000490,CUST0019,1781.33,withdrawal,2023-09-07,17,0,9,3,0
TXN000491,CUST0019,6098.04,investment,2023-07-31,12,0,7,3,1
TXN000492,CUST0019,2152.76,withdrawal,2024-11-20,15,0,11,4,0
TXN000493,CUST0019,5061.53,deposit,2024-02-22,20,0,2,1,1
TXN000494,CUST0019,9131.38,investment,2023-04-27,12,0,4,2,1
TXN000495,CUST0019,4554.21,bill_payment,2023-07-01,7,1,7,3,0
TXN000496,CUST0019,3053.98,investment,2024-03-20,3,0,3,1,0
TXN000497,CUST0019,1906.82,deposit,2023-01-01,21,1,1,1,0
TXN000498,CUST0019,2019.24,withdrawal,2024-06-01,7,1,6,2,0
TXN000499,CUST0019,1000.5,withdrawal,2024-09-15,17,1,9,3,0
TXN000500,CUST0019,3499.78,withdrawal,2024-06-04,5,0,6,2,0
TXN000501,CUST0019,7285.95,investment,2024-04-17,2,0,4,2,1
TXN000502,CUST0019,3260.41,bill_payment,2024-06-25,23,0,6,2,0
TXN000503,CUST0019,4066.55,deposit,2024-12-18,15,0,12,4,0
TXN000504,CUST0019,958.77,bill_payment,2024-05-19,1,1,5,2,0
TXN000505,CUST0019,8256.96,transfer,2024-03-08,5,0,3,1,1
TXN000506,CUST0019,5231.24,investment,2023-01-07,20,1,1,1,1
TXN000507,CUST0019,7705.54,withdrawal,2023-09-30,19,1,9,3,1
TXN000508,CUST0020,4451.5,investment,2024-04-23,13,0,4,2,0
TXN000509,CUST0020,9183.03,bill_payment,2023-04-30,22,1,4,2,1
TXN000510,CUST0020,9699.67,transfer,2023-04-24,13,0,4,2,1
TXN000511,CUST0020,6436.08,investment,2024-08-16,17,0,8,3,1
TXN000512,CUST0020,3505.94,transfer,2024-12-10,15,0,12,4,0
TXN000513,CUST0020,9906.85,deposit,2023-07-02,23,1,7,3,1
TXN000514,CUST0020,3774.94,bill_payment,2023-06-04,22,1,6,2,0
TXN000515,CUST0020,3850.88,investment,2024-02-13,5,0,2,1,0
TXN000516,CUST0020,5751.71,transfer,2024-09-18,3,0,9,3,1
TXN000517,CUST0020,4487.69,transfer,2023-05-22,9,0,5,2,0
TXN000518,CUST0020,5935.83,investment,2024-09-23,5,0,9,3,1
TXN000519,CUST0020,2242.92,transfer,2023-12-18,8,0,12,4,0
TXN000520,CUST0020,6286.46,bill_payment,2024-11-18,0,0,11,4,1
TXN000521,CUST0021,5797.52,withdrawal,2023-11-02,19,0,11,4,1
TXN000522,CUST0021,2688.49,bill_payment,2023-01-24,15,0,1,1,0
TXN000523,CUST0021,4125.94,investment,2023-05-27,18,1,5,2,0
TXN000524,CUST0021,7647.05,deposit,2023-11-08,18,0,11,4,1
TXN000525,CUST0021,4849.47,bill_payment,2024-09-25,17,0,9,3,0
TXN000526,CUST0021,7820.65,investment,2023-01-04,14,0,1,1,1
TXN000527,CUST0021,2556.55,bill_payment,2023-11-11,11,1,11,4,0
TXN000528,CUST0021,8507.58,investment,2024-12-03,9,0,12,4,1
TXN000529,CUST0021,761.93,transfer,2024-02-20,16,0,2,1,0
TXN000530,CUST0021,8021.81,investment,2023-07-18,9,0,7,3,1
TXN000531,CUST0021,4625.81,bill_payment,2023-04-26,9,0,4,2,0
TXN000532,CUST0021,9437.8,investment,2024-04-14,10,1,4,2,1
TXN000533,CUST0021,7333.43,bill_payment,2023-07-31,17,0,7,3,1
TXN000534,CUST0021,9972.44,deposit,2024-06-30,9,1,6,2,1
TXN000535,CUST0021,289.26,investment,2024-08-21,9,0,8,3,0
TXN000536,CUST0021,7925.43,deposit,2023-11-20,5,0,11,4,1
TXN000537,CUST0021,8063.97,investment,2024-11-09,0,1,11,4,1
TXN000538,CUST0021,1191.49,withdrawal,2023-12-01,1,0,12,4,0
TXN000539,CUST0021,1404.01,bill_payment,2023-06-17,14,1,6,2,0
TXN000540,CUST0021,4008.15,bill_payment,2023-02-10,17,0,2,1,0
TXN000541,CUST0021,190.6,deposit,2024-09-08,17,1,9,3,0
TXN000542,CUST0021,5351.07,transfer,2023-07-03,8,0,7,3,1
TXN000543,CUST0021,1052.7,investment,2024-01-03,7,0,1,1,0
TXN000544,CUST0021,8773.83,investment,2023-01-01,18,1,1,1,1
TXN000545,CUST0021,8750.59,withdrawal,2024-07-22,1,0,7,3,1
TXN000546,CUST0021,3058.16,bill_payment,2023-12-04,17,0,12,4,0
TXN000547,CUST0021,6192.36,withdrawal,2024-07-18,23,0,7,3,1
TXN000548,CUST0021,8335.74,transfer,2024-04-30,23,0,4,2,1
TXN000549,CUST0021,3482.85,investment,2023-04-19,7,0,4,2,0
TXN000550,CUST0021,9255.29,withdrawal,2023-01-15,14,1,1,1,1
TXN000551,CUST0021,481.96,deposit,2024-01-15,6,0,1,1,0
TXN000552,CUST0021,7204.84,transfer,2023-02-17,21,0,2,1,1
TXN000553,CUST0021,5925.82,deposit,2024-02-17,19,1,2,1,1
TXN000554,CUST0022,182.7,withdrawal,2024-10-22,11,0,10,4,0
TXN000555,CUST0022,979.94,transfer,2024-02-01,8,0,2,1,0
TXN000556,CUST0022,8256.43,withdrawal,2024-08-01,17,0,8,3,1
TXN000557,CUST0022,4325.61,transfer,2024-11-11,18,0,11,4,0
TXN000558,CUST0022,7614.09,investment,2023-02-23,23,0,2,1,1
TXN000559,CUST0022,5312.89,deposit,2023-01-20,5,0,1,1,1
TXN000560,CUST0022,321.99,deposit,2024-02-29,20,0,2,1,0
TXN000561,CUST0022,3729.89,bill_payment,2023-07-28,22,0,7,3,0
TXN000562,CUST0022,2316.95,deposit,2023-05-06,9,1,5,2,0
TXN000563,CUST0022,1323.95,transfer,2023-11-07,19,0,11,4,0
TXN000564,CUST0022,4844.64,bill_payment,2023-02-14,21,0,2,1,0
TXN000565,CUST0022,5590.67,bill_payment,2023-12-18,12,0,12,4,1
TXN000566,CUST0022,3015.83,withdrawal,2024-01-19,1,0,1,1,0
TXN000567,CUST0022,7876.1,withdrawal,2024-01-22,4,0,1,1,1
TXN000568,CUST0022,9102.51,transfer,2023-04-30,19,1,4,2,1
TXN000569,CUST0022,8723.7,bill_payment,2024-09-03,4,0,9,3,1
TXN000570,CUST0022,7683.5,bill_payment,2023-11-19,5,1,11,4,1
TXN000571,CUST0022,6093.79,deposit,2023-07-05,10,0,7,3,1
TXN000572,CUST0022,9319.38,withdrawal,2023-08-30,20,0,8,3,1
TXN000573,CUST0022,4401.37,transfer,2024-11-06,0,0,11,4,0
TXN000574,CUST0022,3079.96,bill_payment,2023-09-22,12,0,9,3,0
TXN000575,CUST0022,2892.85,investment,2023-11-07,10,0,11,4,0
TXN000576,CUST0022,2236.14,investment,2024-01-17,13,0,1,1,0
TXN000577,CUST0022,972.93,withdrawal,2023-12-01,7,0,12,4,0
TXN000578,CUST0022,3132.27,withdrawal,2024-07-01,15,0,7,3,0
TXN000579,CUST0022,2881.82,withdrawal,2023-03-25,23,1,3,1,0
TXN000580,CUST0022,1025.26,withdrawal,2023-12-23,22,1,12,4,0
TXN000581,CUST0023,7412.81,deposit,2023-02-27,12,0,2,1,1
TXN000582,CUST0023,9465.58,withdrawal,2023-05-11,2,0,5,2,1
TXN000583,CUST0023,9232.13,withdrawal,2024-04-28,20,1,4,2,1
TXN000584,CUST0023,4951.59,bill_payment,2023-05-27,13,1,5,2,0
TXN000585,CUST0023,6428.96,investment,2023-10-05,23,0,10,4,1
TXN000586,CUST0023,3471.59,investment,2023-09-10,10,1,9,3,0
TXN000587,CUST0023,5545.9,transfer,2024-12-30,5,0,12,4,1
TXN000588,CUST0023,6689.25,investment,2023-07-05,5,0,7,3,1
TXN000589,CUST0023,1408.03,transfer,2024-11-28,10,0,11,4,0
TXN000590,CUST0023,1165.41,bill_payment,2023-04-14,16,0,4,2,0
TXN000591,CUST0023,3688.75,bill_payment,2023-12-02,2,1,12,4,0
TXN000592,CUST0023,556.84,deposit,2024-04-04,1,0,4,2,0
TXN000593,CUST0023,3639.1,deposit,2024-06-25,19,0,6,2,0
TXN000594,CUST0023,4487.89,transfer,2023-04-05,9,0,4,2,0
TXN000595,CUST0023,2310.91,bill_payment,2023-10-03,11,0,10,4,0
TXN000596,CUST0023,3572.65,withdrawal,2024-10-15,4,0,10,4,0
TXN000597,CUST0023,8739.71,bill_payment,2023-11-01,23,0,11,4,1
TXN000598,CUST0023,8334.34,deposit,2023-10-30,14,0,10,4,1
TXN000599,CUST0023,5810.0,transfer,2023-05-02,22,0,5,2,1
TXN000600,CUST0023,2002.39,bill_payment,2024-08-07,9,0,8,3,0
TXN000601,CUST0023,376.1,withdrawal,2024-09-09,7,0,9,3,0
TXN000602,CUST0023,5347.81,investment,2024-05-15,7,0,5,2,1
TXN000603,CUST0023,5303.21,deposit,2023-07-19,13,0,7,3,1
TXN000604,CUST0023,6886.92,deposit,2023-03-27,7,0,3,1,1
TXN000605,CUST0023,9185.26,investment,2024-10-21,5,0,10,4,1
TXN000606,CUST0023,5134.67,deposit,2024-03-13,16,0,3,1,1
TXN000607,CUST0023,8122.73,withdrawal,2024-07-01,17,0,7,3,1
TXN000608,CUST0023,7946.09,transfer,2023-03-11,15,1,3,1,1
TXN000609,CUST0023,1971.03,bill_payment,2024-07-10,9,0,7,3,0
TXN000610,CUST0023,1847.71,bill_payment,2024-07-22,21,0,7,3,0
TXN000611,CUST0023,1823.58,transfer,2023-03-06,14,0,3,1,0
TXN000612,CUST0023,4091.85,transfer,2024-12-09,21,0,12,4,0
TXN000613,CUST0023,7292.1,transfer,2023-08-06,15,1,8,3,1
TXN000614,CUST0023,1024.26,deposit,2024-06-08,18,1,6,2,0
TXN000615,CUST0023,4254.31,transfer,2023-04-20,15,0,4,2,0
TXN000616,CUST0023,2799.37,transfer,2023-07-12,12,0,7,3,0
TXN000617,CUST0023,7354.85,deposit,2024-05-23,14,0,5,2,1
TXN000618,CUST0023,5928.97,withdrawal,2024-01-23,12,0,1,1,1
TXN000619,CUST0023,9869.5,deposit,2024-08-25,7,1,8,3,1
TXN000620,CUST0023,1374.15,bill_payment,2023-08-03,19,0,8,3,0
TXN000621,CUST0023,8887.7,transfer,2024-08-12,20,0,8,3,1
TXN000622,CUST0023,9716.97,transfer,2024-03-16,10,1,3,1,1
TXN000623,CUST0023,5879.54,investment,2023-02-23,18,0,2,1,1
TXN000624,CUST0024,1130.53,deposit,2024-12-07,17,1,12,4,0
TXN000625,CUST0024,3409.44,investment,2024-09-01,7,1,9,3,0
TXN000626,CUST0024,5317.6,deposit,2024-08-14,7,0,8,3,1
TXN000627,CUST0024,1645.62,transfer,2024-12-01,22,1,12,4,0
TXN000628,CUST0024,5948.57,investment,2023-03-29,21,0,3,1,1
TXN000629,CUST0024,9046.98,transfer,2024-06-18,5,0,6,2,1
TXN000630,CUST0025,2776.58,bill_payment,2023-10-29,16,1,10,4,0
TXN000631,CUST0025,6196.34,transfer,2024-06-13,21,0,6,2,1
TXN000632,CUST0025,5832.56,bill_payment,2024-09-21,14,1,9,3,1
TXN000633,CUST0025,9109.28,investment,2023-06-24,11,1,6,2,1
TXN000634,CUST0025,6354.74,transfer,2024-05-17,18,0,5,2,1
TXN000635,CUST0025,1272.92,investment,2023-12-23,16,1,12,4,0
TXN000636,CUST0025,522.91,investment,2023-04-24,4,0,4,2,0
TXN000637,CUST0025,7454.47,bill_payment,2023-03-15,14,0,3,1,1
TXN000638,CUST0025,6606.73,investment,2024-07-05,21,0,7,3,1
TXN000639,CUST0025,8201.82,deposit,2024-10-08,9,0,10,4,1
TXN000640,CUST0025,1883.44,investment,2024-06-25,19,0,6,2,0
TXN000641,CUST0025,4626.6,deposit,2024-04-07,10,1,4,2,0
TXN000642,CUST0025,2999.49,investment,2024-08-17,8,1,8,3,0
TXN000643,CUST0025,7901.18,deposit,2023-12-03,6,1,12,4,1
TXN000644,CUST0025,7607.89,bill_payment,2024-03-11,5,0,3,1,1
TXN000645,CUST0025,9820.61,bill_payment,2024-06-19,3,0,6,2,1
TXN000646,CUST0025,7263.93,withdrawal,2023-03-26,20,1,3,1,1
TXN000647,CUST0025,5286.35,withdrawal,2023-01-31,10,0,1,1,1
TXN000648,CUST0025,1149.63,investment,2024-03-20,2,0,3,1,0
TXN000649,CUST0025,6101.45,withdrawal,2024-08-14,15,0,8,3,1
TXN000650,CUST0025,2758.27,deposit,2024-07-05,10,0,7,3,0
TXN000651,CUST0025,8876.2,deposit,2024-08-13,0,0,8,3,1
TXN000652,CUST0025,6306.45,investment,2024-09-24,5,0,9,3,1
TXN000653,CUST0025,4685.42,bill_payment,2023-04-18,1,0,4,2,0
TXN000654,CUST0025,1486.59,transfer,2024-01-15,13,0,1,1,0
TXN000655,CUST0025,2085.18,investment,2024-03-09,11,1,3,1,0
TXN000656,CUST0025,7447.69,transfer,2023-04-02,17,1,4,2,1
TXN000657,CUST0025,9612.24,bill_payment,2023-01-22,0,1,1,1,1
TXN000658,CUST0025,1959.64,transfer,2024-11-15,21,0,11,4,0
TXN000659,CUST0025,7463.83,deposit,2024-02-09,3,0,2,1,1
TXN000660,CUST0025,2418.9,investment,2023-05-05,18,0,5,2,0
TXN000661,CUST0025,2493.71,deposit,2023-03-23,17,0,3,1,0
TXN000662,CUST0025,9847.74,investment,2023-05-09,9,0,5,2,1
TXN000663,CUST0025,3502.12,transfer,2023-05-18,7,0,5,2,0
TXN000664,CUST0025,5743.94,deposit,2024-03-12,22,0,3,1,1
TXN000665,CUST0025,8265.25,transfer,2024-06-27,3,0,6,2,1
TXN000666,CUST0025,436.74,deposit,2024-05-29,10,0,5,2,0
TXN000667,CUST0025,3000.38,withdrawal,2023-03-04,22,1,3,1,0
TXN000668,CUST0025,4010.6,withdrawal,2024-04-17,10,0,4,2,0
TXN000669,CUST0025,4966.93,investment,2024-12-14,12,1,12,4,0
TXN000670,CUST0025,9150.98,withdrawal,2024-02-16,2,0,2,1,1
TXN000671,CUST0025,5101.47,transfer,2023-08-11,19,0,8,3,1
TXN000672,CUST0025,2461.01,investment,2024-02-15,11,0,2,1,0
TXN000673,CUST0025,612.93,investment,2023-09-05,0,0,9,3,0
TXN000674,CUST0025,5450.08,transfer,2024-10-03,13,0,10,4,1
TXN000675,CUST0025,6332.36,transfer,2023-04-03,9,0,4,2,1
TXN000676,CUST0026,868.62,withdrawal,2024-11-12,10,0,11,4,0
TXN000677,CUST0026,2401.69,bill_payment,2024-01-31,15,0,1,1,0
TXN000678,CUST0026,3577.11,withdrawal,2024-08-04,3,1,8,3,0
TXN000679,CUST0026,2908.87,bill_payment,2023-04-14,12,0,4,2,0
TXN000680,CUST0026,435.45,investment,2024-11-26,4,0,11,4,0
TXN000681,CUST0026,4720.65,withdrawal,2024-06-04,5,0,6,2,0
TXN000682,CUST0026,8554.05,deposit,2024-04-12,17,0,4,2,1
TXN000683,CUST0026,9967.72,bill_payment,2024-08-31,20,1,8,3,1
TXN000684,CUST0026,56.81,bill_payment,2024-01-23,7,0,1,1,0
TXN000685,CUST0026,5217.19,withdrawal,2023-10-30,12,0,10,4,1
TXN000686,CUST0026,696.19,transfer,2023-09-19,22,0,9,3,0
TXN000687,CUST0026,774.67,bill_payment,2024-11-30,3,1,11,4,0
TXN000688,CUST0026,9589.41,bill_payment,2024-09-30,10,0,9,3,1
TXN000689,CUST0026,3354.27,withdrawal,2024-10-11,20,0,10,4,0
TXN000690,CUST0026,8284.07,bill_payment,2023-11-03,1,0,11,4,1
TXN000691,CUST0026,384.36,deposit,2024-01-18,21,0,1,1,0
TXN000692,CUST0026,22.21,investment,2024-07-27,15,1,7,3,0
TXN000693,CUST0026,2647.95,deposit,2023-08-08,15,0,8,3,0
TXN000694,CUST0026,4227.98,withdrawal,2024-03-05,16,0,3,1,0
TXN000695,CUST0026,6341.26,transfer,2023-04-15,21,1,4,2,1
TXN000696,CUST0026,1169.43,bill_payment,2023-10-05,18,0,10,4,0
TXN000697,CUST0026,3176.72,investment,2023-08-24,6,0,8,3,0
TXN000698,CUST0026,4123.5,investment,2023-01-23,1,0,1,1,0
TXN000699,CUST0026,4027.3,bill_payment,2024-03-04,22,0,3,1,0
TXN000700,CUST0026,6270.69,investment,2024-11-06,22,0,11,4,1
TXN000701,CUST0026,1745.27,investment,2023-01-04,16,0,1,1,0
TXN000702,CUST0026,9385.46,transfer,2024-07-03,16,0,7,3,1
TXN000703,CUST0026,8712.98,transfer,2024-04-10,11,0,4,2,1
TXN000704,CUST0026,8313.27,withdrawal,2023-04-25,10,0,4,2,1
TXN000705,CUST0026,1366.49,bill_payment,2024-07-04,15,0,7,3,0
TXN000706,CUST0026,2666.16,bill_payment,2023-05-07,6,1,5,2,0
TXN000707,CUST0026,8062.38,bill_payment,2023-01-22,17,1,1,1,1
TXN000708,CUST0026,7578.01,deposit,2023-05-03,8,0,5,2,1
TXN000709,CUST0027,9471.64,transfer,2023-07-27,18,0,7,3,1
TXN000710,CUST0027,9012.45,investment,2024-05-30,16,0,5,2,1
TXN000711,CUST0027,5488.28,withdrawal,2024-05-20,14,0,5,2,1
TXN000712,CUST0027,9618.39,transfer,2024-10-29,7,0,10,4,1
TXN000713,CUST0027,4052.98,withdrawal,2023-08-28,15,0,8,3,0
TXN000714,CUST0027,8295.71,deposit,2024-04-05,3,0,4,2,1
TXN000715,CUST0027,6054.38,deposit,2023-08-27,19,1,8,3,1
TXN000716,CUST0028,5131.38,withdrawal,2023-12-24,20,1,12,4,1
TXN000717,CUST0028,1871.03,deposit,2024-03-05,4,0,3,1,0
TXN000718,CUST0028,3493.32,withdrawal,2024-02-10,5,1,2,1,0
TXN000719,CUST0028,687.52,transfer,2023-02-10,5,0,2,1,0
TXN000720,CUST0028,6116.02,deposit,2023-08-27,23,1,8,3,1
TXN000721,CUST0028,4507.6,transfer,2024-10-30,4,0,10,4,0
