customer_id,recency,frequency,monetary,avg_amount,max_amount,n_types,n_weekends,n_large_txns,active_months,pca1,pca2,cluster
CUST0260,3,26,129787.06,4991.81,9822.59,5,8,12,11,0.29374115458058125,-0.39993685788096367,0
CUST0261,1,49,237793.4,4852.93,9749.76,5,16,22,11,2.990008604382467,-0.1428087678243683,0
CUST0262,27,49,235057.98,4797.1,9761.25,5,14,22,12,2.847691062191472,-0.127562660086446,0
CUST0263,52,24,121309.75,5054.57,9730.99,5,9,12,10,-0.15512913038955622,-0.001975068635480413,0
CUST0264,24,44,217927.31,4952.89,9939.54,5,14,22,12,2.605359357044867,0.03985339461425694,0
CUST0265,22,48,274523.61,5719.24,9939.06,5,10,31,12,3.336446817133504,1.4772589218252843,0
CUST0266,47,6,33973.4,5662.23,9327.1,4,3,4,5,-3.690067510961418,1.1633122742831254,1
CUST0267,14,21,106953.21,5093.01,9612.24,5,4,11,8,-1.005295474135246,-0.07578433942556728,1
CUST0268,15,32,169657.7,5301.8,9862.91,5,12,18,11,1.398869234668653,0.32613672996217447,0
CUST0269,5,34,176337.22,5186.39,8913.09,5,12,20,12,1.8429624547319592,0.12852387278544003,0
CUST0270,28,14,71445.72,5103.27,9962.36,5,5,7,8,-1.668824855739694,-0.1751039838313204,1
CUST0271,11,46,213865.37,4649.25,9691.02,5,15,24,12,2.887876678658633,-0.39787855943286865,0
CUST0272,5,35,162008.83,4628.82,9876.12,5,6,17,12,1.0471535125444,-0.7211329802740343,0
CUST0273,4,39,235255.47,6032.19,9999.3,5,14,28,12,3.0842669897959794,1.620709405470399,0
CUST0274,16,9,45860.01,5095.56,9685.95,4,4,5,6,-3.083871616817364,0.21147738299386987,1
CUST0275,1,29,128228.43,4421.67,9606.3,5,3,12,12,0.09371545576421143,-1.224425486483147,0
CUST0276,1,22,85575.38,3889.79,9559.82,5,5,4,9,-1.2763077034760137,-2.1038615337416346,1
CUST0277,80,15,88265.63,5884.38,9916.12,5,3,9,8,-1.7835795625503394,1.2766685262015227,1
CUST0278,4,26,105100.87,4042.34,9609.81,5,8,7,12,-0.05012556072336286,-1.9444621677288845,0
CUST0279,35,33,161334.05,4888.91,9217.73,5,9,16,11,0.8716838170668263,-0.18734207438902492,0
CUST0280,32,37,179263.06,4844.95,9326.75,5,12,17,12,1.6241338201330686,-0.27571491858115965,0
CUST0281,22,11,59980.5,5452.77,9680.11,5,5,7,7,-1.961934484744431,0.30396449190686436,1
CUST0282,61,17,66207.92,3894.58,8881.64,5,5,5,8,-1.9778944517873465,-1.7036835600766558,1
CUST0283,29,5,25901.73,5180.35,6951.4,3,3,3,5,-4.3664649363540775,0.813903437896254,1
CUST0284,36,20,100410.42,5020.52,9934.05,5,4,9,10,-0.9474321366952208,-0.24256678054716077,1
CUST0285,11,33,195482.87,5923.72,9861.08,5,8,20,11,1.4311770729078985,1.2791645534168177,0
CUST0286,22,37,183349.1,4955.38,9907.41,5,7,18,12,1.3323753074226286,-0.11755605260612889,0
CUST0287,27,43,211923.4,4928.45,9869.15,5,15,18,12,2.372755156854776,-0.11725663123233324,0
CUST0288,39,45,211991.77,4710.93,9658.42,5,11,20,12,2.1311469522363695,-0.2655215032351108,0
CUST0289,2,48,275524.81,5740.1,9820.98,5,12,31,12,3.616408719261589,1.385989667918434,0
CUST0290,14,26,116714.93,4489.04,9808.91,5,9,11,11,0.14672882103088036,-1.0817514617798805,0
CUST0291,149,9,35633.58,3959.29,8574.69,5,2,3,7,-3.414814444993101,-1.1629827463702849,1
CUST0292,37,21,103308.15,4919.44,9771.88,5,5,10,12,-0.40313219926356986,-0.46029809793512844,1
CUST0293,78,17,80589.71,4740.57,9332.99,5,2,9,9,-1.7521819171368511,-0.3538348380541418,1
CUST0294,56,8,37301.05,4662.63,9992.41,4,3,4,7,-3.3649214210108283,-0.25128916869868634,1
CUST0295,169,5,22987.07,4597.41,8400.7,3,1,1,5,-5.410275755336218,0.7488119216332094,1
CUST0296,13,34,154520.36,4544.72,9254.58,5,8,15,11,0.7980200886131111,-0.8178767638984223,0
CUST0297,94,11,54299.02,4936.27,9747.55,4,5,5,9,-2.733976977480546,0.26470719946631244,1
CUST0298,17,38,188933.04,4971.92,9956.02,5,10,16,12,1.569574502355031,-0.19077521528876062,0
CUST0299,11,25,131811.5,5272.46,9907.01,5,8,15,12,0.6118199877731563,0.06544080092019045,0
CUST0300,39,22,100620.48,4573.66,9600.65,4,8,8,11,-1.0480258908135007,-0.49431674064933456,1
CUST0301,17,38,195980.82,5157.39,9873.03,5,7,19,11,1.3617719085117856,0.242083266453976,0
CUST0302,1,27,124464.08,4609.78,9721.2,5,13,11,11,0.6480797651502762,-0.9966456011348231,0
CUST0303,15,29,145087.73,5003.03,9646.56,5,8,13,11,0.4867045105191712,-0.26010391565265784,0
CUST0304,52,22,87153.63,3961.53,9934.19,5,5,9,11,-0.8599217657283573,-1.6796956032231511,1
CUST0305,3,19,75578.34,3977.81,8830.77,5,4,8,10,-1.1123938442028722,-1.9174575465641714,1
CUST0306,80,9,56572.66,6285.85,9299.63,4,5,7,6,-3.0366078148997,2.257312917812172,1
CUST0307,18,13,64375.84,4951.99,9383.07,5,5,7,9,-1.5271725996758423,-0.5068973529285562,1
CUST0308,17,43,184422.07,4288.89,9986.72,5,16,17,11,2.047041934537474,-1.0729554891697586,0
CUST0309,47,28,158803.84,5671.57,9914.05,5,13,16,12,1.2236301808505468,0.8631906352011346,0
CUST0310,260,6,29948.21,4991.37,7716.01,2,2,4,5,-6.077757706504972,2.3392734158565083,1
CUST0311,58,22,89618.39,4073.56,9991.93,5,8,8,11,-0.6633308897962236,-1.5358198974478408,1
CUST0312,5,44,239291.12,5438.43,9635.22,5,13,27,12,3.075194259460575,0.7963725930948145,0
CUST0313,16,42,202264.77,4815.83,9775.74,5,14,17,12,2.1803576891508922,-0.37556898367560804,0
CUST0314,141,5,22496.56,4499.31,8129.29,3,1,2,4,-5.4056221319791975,0.5488227997578777,1
CUST0315,7,38,178583.49,4699.57,9314.48,5,10,18,11,1.4680188176771882,-0.5152629393883127,0
CUST0316,9,41,201516.45,4915.04,9801.1,5,12,20,12,2.186599209896195,-0.1763997053915118,0
CUST0317,38,17,81702.3,4806.02,9389.6,4,6,6,10,-1.7760524196067704,-0.21007701522789693,1
CUST0318,12,42,194299.89,4626.19,9965.91,5,14,18,11,2.012506340032077,-0.5810618412377311,0
CUST0319,5,44,226069.07,5137.93,9877.32,5,11,23,12,2.5627056160403057,0.24721297508007517,0
CUST0320,14,36,164693.55,4574.82,9815.98,5,12,18,12,1.626093405838937,-0.7386885731296841,0
CUST0321,5,45,190176.94,4226.15,9817.59,5,9,17,12,1.7760979304804978,-1.2403007695621162,0
CUST0322,52,29,151293.65,5217.02,9875.5,5,4,17,12,0.4265050248967255,0.3350899768563563,0
CUST0323,255,11,44770.03,4070.0,9588.47,5,5,3,7,-3.546827789769956,-0.42129077059554215,1
CUST0324,14,46,212779.47,4625.64,9372.51,5,14,19,11,2.306167182678805,-0.5081987472885325,0
CUST0325,78,11,53736.02,4885.09,7913.49,5,1,6,7,-2.726485950856392,-0.17514872065831905,1
CUST0326,90,27,136344.14,5049.78,9913.24,5,12,11,12,0.4122434396522432,0.0660968226390369,0
CUST0327,36,14,59409.21,4243.52,9126.22,5,6,4,10,-1.5768240887830829,-1.5336371026554847,1
CUST0328,34,46,203923.93,4433.13,9651.91,5,8,19,11,1.6166447982567642,-0.6455650647254249,0
CUST0329,25,41,218419.69,5327.31,9987.7,5,14,23,12,2.5938880499754475,0.5895724585963721,0
CUST0330,18,41,248612.45,6063.72,9962.3,5,11,28,12,2.90618406391794,1.7806248335343746,0
CUST0331,21,21,100168.39,4769.92,8488.54,5,6,9,10,-0.6887624612885335,-0.6773244365340644,1
CUST0332,71,15,70313.89,4687.59,8889.8,5,3,6,7,-2.3004477011815436,-0.4638917189766703,1
CUST0333,2,31,131368.46,4237.69,9098.7,5,8,14,12,0.7085993514620836,-1.4270099015374171,0
CUST0334,135,6,38511.73,6418.62,9339.86,4,2,4,5,-4.123423154007805,2.6911226627696583,1
CUST0335,6,27,114042.84,4223.81,9992.18,5,4,11,10,-0.43332206576012183,-1.408947828125129,1
CUST0336,21,45,235469.08,5232.65,9972.28,5,14,26,12,3.0170988474201192,0.5613370933064749,0
CUST0337,72,20,85277.51,4263.88,9935.6,5,3,6,11,-1.3592559117204188,-1.2434783579449376,1
CUST0338,4,33,163242.28,4946.74,9234.58,5,9,14,12,1.1056684791126894,-0.3993759847164688,0
CUST0339,36,32,164164.37,5130.14,9869.62,5,10,18,10,0.8931263542246594,0.2683404061767064,0
CUST0340,3,8,32192.4,4024.05,6453.58,5,4,4,6,-2.6929798611309006,-1.8157261232585928,1
CUST0341,53,21,106813.82,5086.37,9273.64,5,8,12,9,-0.6132306643102379,0.0854385842294739,1
CUST0342,7,43,210451.28,4894.22,9560.22,5,11,22,12,2.345212918570341,-0.13321661774238974,0
CUST0343,38,24,152189.29,6341.22,9986.38,5,6,15,11,0.30338508344604154,1.7738091463240342,0
CUST0344,2,28,140499.71,5017.85,8391.7,5,3,15,11,0.17358233141176152,-0.23293670630896157,0
CUST0345,50,9,43008.0,4778.67,9735.08,5,2,4,6,-2.939178841898346,-0.5028957386499912,1
CUST0346,73,10,59109.21,5910.92,9259.57,4,3,7,7,-2.9755201929877013,1.6663387528290912,1
CUST0347,39,13,75792.53,5830.19,9881.81,5,3,7,10,-1.4831802229700284,0.7724274069614606,1
CUST0348,11,32,162772.82,5086.65,9795.72,5,10,16,12,1.2497479266611036,-0.11267606853188183,0
CUST0349,59,33,164873.13,4996.16,9695.07,5,11,17,11,1.0154570875036688,0.12035264325723062,0
CUST0350,8,43,251570.99,5850.49,9828.94,5,14,26,12,3.1659571891580516,1.3615222872261197,0
CUST0351,331,8,52024.59,6503.07,9145.88,3,3,6,4,-5.498317703708271,4.488581430769291,1
CUST0352,15,25,125798.53,5031.94,9858.61,5,7,12,11,0.09359047788733198,-0.2802198280441364,0
CUST0353,173,9,56154.62,6239.4,8984.63,5,2,6,6,-3.233264268390925,2.2477921424911917,1
CUST0354,6,45,210148.41,4669.96,9083.71,5,13,19,11,2.2135215111626776,-0.4915870324527173,0
CUST0355,20,24,123265.59,5136.07,9509.71,5,7,11,11,-0.02933853615480639,-0.14627864747823682,0
CUST0356,3,44,190716.45,4334.46,9548.02,5,7,17,12,1.592080217052873,-1.0920754734142126,0
CUST0357,56,35,142423.64,4069.25,9551.43,5,10,11,11,0.44603051701482316,-1.3829239717713921,0
CUST0358,75,9,56026.88,6225.21,8640.56,5,1,7,7,-2.5995371979968644,1.659017637129782,1
CUST0359,1,6,48664.49,8110.75,9789.81,4,3,5,6,-2.9414027933679336,4.218879576061967,1
CUST0360,35,48,238423.45,4967.16,9976.95,5,20,23,11,3.2078117872329077,0.21601384584678834,0
CUST0361,53,16,77834.44,4864.65,9770.83,5,3,7,9,-1.6984342155021628,-0.3971068426986189,1
CUST0362,23,44,202642.1,4605.5,9904.3,5,14,19,12,2.312716117949052,-0.5612510006648486,0
CUST0363,114,22,124633.78,5665.17,9420.52,5,4,15,9,-0.8970775616912791,1.357402015391043,1
CUST0364,2,33,168422.89,5103.72,9958.76,5,9,18,12,1.392872737692406,-0.0623363950706297,0
CUST0365,23,29,174641.83,6022.13,9509.76,5,7,18,11,0.9163843849368108,1.3853800477243288,0
CUST0366,10,7,42003.29,6000.47,9815.21,2,3,5,7,-4.151606691837886,2.2400656679444033,1
CUST0367,74,5,24097.9,4819.58,7443.03,2,4,3,5,-5.127598681970383,1.0173664311571389,1
CUST0368,13,21,107344.12,5111.62,9268.2,5,7,12,11,-0.13562350403629198,-0.21481468460559755,0
CUST0369,48,36,199692.86,5547.02,9967.04,5,8,19,12,1.4655027658876567,0.8897785679270525,0
CUST0370,53,48,206921.4,4310.86,9937.37,5,18,19,12,2.6447519427738615,-0.8106179942284807,0
CUST0371,41,35,196435.3,5612.44,9790.57,5,7,21,11,1.3010318098662506,1.0603390626651334,0
CUST0372,26,49,257816.56,5261.56,9762.04,5,14,26,12,3.264450554868466,0.6676227810243036,0
CUST0373,8,17,74327.11,4372.18,7298.5,5,2,9,10,-1.294118064341543,-1.3141475802293658,1
CUST0374,39,6,36221.58,6036.93,9912.09,3,1,5,5,-4.30909969446909,2.1195256911370097,1
CUST0375,27,38,201637.16,5306.24,9981.92,5,7,19,12,1.540473389951657,0.4523656759541374,0
CUST0376,15,21,87030.83,4144.33,8669.17,5,6,10,12,-0.3705909976115506,-1.6697825811859577,1
CUST0377,5,35,120333.68,3438.11,8308.91,5,10,9,10,0.21238809521148705,-2.5709930209646616,0
CUST0378,5,14,70697.16,5049.8,9586.74,5,2,6,9,-1.7016300495843122,-0.45229110000922274,1
CUST0379,11,40,193791.62,4844.79,9802.95,5,16,18,11,2.1400496373181825,-0.2983541820564954,0
CUST0380,30,40,199368.22,4984.21,8392.19,5,11,22,12,2.0721679470322902,0.0992494232593776,0
CUST0381,68,39,187755.87,4814.25,9748.63,5,12,18,12,1.620348354802439,-0.0709748913259648,0
CUST0382,14,22,123371.4,5607.79,9521.81,5,6,13,10,-0.1782877884131496,0.5879377178733534,0
CUST0383,43,17,72244.21,4249.66,7983.0,5,6,9,10,-1.1425624280659015,-1.3086239948179026,1
CUST0384,5,44,246559.27,5603.62,9642.33,5,12,28,11,2.9243309682691314,1.1297771928380391,0
CUST0385,12,30,133327.42,4444.25,8912.76,4,7,11,11,-0.37310400188778925,-0.6677109411687036,0
CUST0386,29,28,157953.59,5641.2,9753.85,5,3,15,10,0.017819559147041277,0.8554968991125154,0
CUST0387,116,8,37639.4,4704.92,9948.96,5,5,4,5,-3.2572532082271985,-0.19984887236629217,1
CUST0388,8,33,162903.85,4936.48,9737.85,5,12,18,10,1.2139316748153288,-0.1641826695429302,0
CUST0389,21,38,222762.28,5862.17,9962.49,5,10,22,12,2.1806956482804267,1.2936048226010624,0
CUST0390,3,38,188643.38,4964.3,9881.55,5,9,22,11,1.7174584730682512,-0.028525980441816697,0
CUST0391,17,13,54947.71,4226.75,9332.41,5,4,4,9,-1.8990487184263685,-1.601262646090965,1
CUST0392,25,47,245591.81,5225.36,9908.16,5,18,24,12,3.3556061018974446,0.5087988902095998,0
CUST0393,55,42,216259.89,5149.04,9810.31,5,12,24,11,2.154645084970981,0.6094416334980572,0
CUST0394,24,34,179193.0,5270.38,9431.71,5,9,18,11,1.216510167016864,0.36502147449216094,0
CUST0395,11,42,185225.84,4410.14,9716.03,5,12,17,12,1.8928834984825829,-0.9776751369949273,0
CUST0396,147,11,55000.95,5000.09,9482.75,4,3,6,8,-3.282124889439759,0.7480730547944833,1
CUST0397,94,16,110564.72,6910.3,9823.73,5,5,13,8,-1.1943398998599406,2.9014063593552635,1
CUST0398,72,33,157131.7,4761.57,9459.85,5,10,13,12,0.7460209756348712,-0.31919536373677926,0
CUST0399,17,47,273537.25,5819.94,9888.91,5,14,30,12,3.6191043183163045,1.5341349211522977,0
CUST0400,27,36,159675.85,4435.44,9858.32,5,6,17,12,0.9412329197111574,-0.8665258399787603,0
CUST0401,1,37,170050.34,4595.96,9932.63,5,15,16,11,1.7208122173573577,-0.7922225777398004,0
CUST0402,31,50,201085.02,4021.7,9918.03,5,16,16,12,2.4108363629441723,-1.4242917564389586,0
CUST0403,1,34,151030.45,4442.07,9913.43,5,13,13,12,1.3253659573600205,-1.1769468936565088,0
CUST0404,4,26,124164.75,4775.57,9706.7,5,6,11,10,-0.1757757930472272,-0.6611635671417945,0
CUST0405,39,42,201819.07,4805.22,9741.38,5,17,18,12,2.3815326193414594,-0.24609114294680165,0
CUST0406,3,31,127293.23,4106.23,9807.07,5,7,12,11,0.2839714157974044,-1.6066693060698756,0
CUST0407,9,17,96774.17,5692.6,9486.12,5,4,11,7,-1.308096079814702,0.7514752048322751,1
CUST0408,23,9,30987.86,3443.1,6322.53,4,2,2,7,-3.507378854793282,-2.15628571776757,1
CUST0409,28,24,127486.39,5311.93,9574.17,5,7,13,11,0.08770354310832516,0.2074878693310529,0
CUST0410,30,39,198186.8,5081.71,9763.76,5,7,21,11,1.4542165806754719,0.27765168732576534,0
CUST0411,34,19,92467.2,4866.69,9909.35,5,3,10,10,-1.0603578114394383,-0.44013811484095294,1
CUST0412,23,37,205817.19,5562.63,9958.24,5,6,23,12,1.7199804884346117,0.9173868790579889,0
CUST0413,476,6,34961.95,5826.99,9432.52,3,1,4,5,-6.546757630423371,4.241009628902616,1
CUST0414,14,45,220325.49,4896.12,9918.98,5,10,19,12,2.176434101160683,-0.16355801345037826,0
CUST0415,29,35,179954.09,5141.55,9827.8,5,13,18,11,1.5657204478153177,0.1986168100602606,0
CUST0416,38,30,148759.35,4958.65,9457.63,5,7,14,10,0.21578105370732595,-0.09105275944859895,0
CUST0417,277,5,24732.24,4946.45,8940.43,4,1,3,4,-5.382907391967022,1.4995519307893708,1
CUST0418,36,13,68795.53,5291.96,9755.74,5,3,7,9,-1.7351138552249958,0.07222519348859693,1
CUST0419,9,20,87336.35,4366.82,7666.86,5,7,7,9,-0.9843753177533476,-1.3230580848352973,1
CUST0420,20,35,179894.55,5139.84,9754.75,5,4,18,12,1.0101564388921158,0.13206981180062582,0
CUST0421,33,23,122000.97,5304.39,9906.12,5,11,11,9,-0.13554332681573186,0.25034012068686134,0
CUST0422,7,46,199905.64,4345.77,9632.18,5,14,18,12,2.3606723505955585,-1.0424921346626048,0
CUST0423,52,21,94471.9,4498.66,9689.3,5,9,7,12,-0.393019589408745,-1.0775453765644067,1
CUST0424,14,16,72532.05,4533.25,9238.64,4,9,8,10,-1.3925010174557246,-0.6823397956998883,1
CUST0425,21,27,159328.06,5901.04,9309.08,5,12,19,11,1.247548545959196,1.1886444395546758,0
CUST0426,18,20,111951.28,5597.56,9939.86,5,4,13,11,-0.3277801011666076,0.5276023493105867,1
CUST0427,23,33,148046.15,4486.25,9794.56,5,10,13,12,0.9091258069237792,-0.9838857529630606,0
CUST0428,32,10,54891.86,5489.19,9789.03,4,3,7,6,-3.0134943336248963,0.9173261979758631,1
CUST0429,21,29,152104.69,5244.99,9874.7,5,8,16,11,0.694476235189791,0.20900456599114892,0
CUST0430,29,41,219553.77,5354.97,9854.45,5,8,24,12,2.1213750526836774,0.7127702227350217,0
CUST0431,2,42,226635.49,5396.08,9842.83,5,13,23,12,2.709948618842165,0.5744674031284296,0
CUST0432,1,40,229248.17,5731.2,9681.0,5,6,26,11,2.079419164992685,1.218396338760227,0
CUST0433,11,46,246030.84,5348.5,9852.56,5,17,27,12,3.4924025143939166,0.6987687263764071,0
CUST0434,40,35,164441.52,4698.33,9895.5,5,9,17,11,0.974480559893262,-0.3830294950149066,0
CUST0435,5,33,158380.74,4799.42,9762.05,5,9,14,11,0.8778341647278608,-0.5445181730132665,0
CUST0436,31,29,142194.2,4903.25,9391.33,5,10,14,11,0.613370321666903,-0.2903837684538162,0
CUST0437,33,15,67496.61,4499.77,8179.39,5,4,6,9,-1.6969278599483915,-1.0578984837827485,1
CUST0438,65,12,52462.72,4371.89,9780.75,5,0,5,7,-2.8228242358001943,-0.9721457876156008,1
CUST0439,24,19,76139.57,4007.35,8049.21,4,4,6,9,-2.0937733365120175,-1.314549731294819,1
CUST0440,73,25,141177.62,5647.1,9742.96,5,8,14,11,0.1550855752388231,0.9648042370756545,0
CUST0441,29,38,181437.47,4774.67,9735.42,5,7,15,11,0.9487968240569115,-0.3639259360844553,0
CUST0442,13,41,181448.08,4425.56,9685.13,5,9,18,10,1.2644616308097574,-0.7882916473074398,0
CUST0443,7,47,245039.48,5213.61,9898.86,5,15,25,11,3.0571617023332824,0.4960854983879286,0
CUST0444,20,41,191515.8,4671.12,9556.47,5,14,22,12,2.340144232289801,-0.4130618414282387,0
CUST0445,86,19,100920.85,5311.62,9408.33,5,5,11,10,-0.9975083663765812,0.49050496298294594,1
CUST0446,45,11,50727.82,4611.62,9001.25,4,4,5,7,-2.9884483719322184,-0.332842457769891,1
CUST0447,1,17,84508.15,4971.07,9745.12,5,3,8,9,-1.3012828724491527,-0.5001330761043457,1
CUST0448,11,48,253612.6,5283.6,9988.8,5,16,25,12,3.3966684899712183,0.5655443766793142,0
CUST0449,39,39,195934.33,5023.96,9547.21,5,12,21,12,2.005538727864934,0.16165164136734428,0
CUST0450,3,49,240513.1,4908.43,9751.46,5,12,23,12,2.8937659881590996,-0.05834903752149297,0
CUST0451,30,26,128718.55,4950.71,9798.41,5,10,14,12,0.6211995689082864,-0.31299017635460374,0
CUST0452,8,38,175041.62,4606.36,9736.19,5,10,16,11,1.3172860415581003,-0.7056804641821517,0
CUST0453,12,40,193772.15,4844.3,9145.8,5,13,21,12,2.230127332829876,-0.24330430293655023,0
CUST0454,16,15,95576.13,6371.74,9485.79,5,3,11,9,-1.0869140346288992,1.5974074829443476,1
CUST0455,17,20,111716.6,5585.83,9460.25,5,7,12,11,-0.12326954640324522,0.4594795757264024,0
CUST0456,20,49,217874.28,4446.41,9203.08,5,13,21,11,2.421146349360912,-0.644473491030547,0
CUST0457,7,10,28580.2,2858.02,6680.71,3,2,2,7,-4.043306946116806,-2.5946596108336313,1
CUST0458,11,38,163357.05,4298.87,9498.27,5,9,15,12,1.2411044058738598,-1.2140039125748212,0
CUST0459,32,27,116218.6,4304.39,9602.5,5,11,11,10,0.06530616213736674,-1.185138307617939,0
CUST0460,8,11,72607.24,6600.66,9990.33,5,3,8,7,-1.8394708809596572,1.8448047376605303,1
CUST0461,33,34,164690.06,4843.83,9472.04,5,13,16,12,1.4591187103965413,-0.33277494283516224,0
CUST0462,25,47,248019.28,5277.01,9914.68,5,15,23,12,3.0566535685241383,0.5673318346882645,0
CUST0463,4,33,156598.1,4745.4,9988.11,5,10,15,11,1.012188899430779,-0.6005367558507131,0
CUST0464,19,30,136903.69,4563.46,9083.78,5,6,13,12,0.4210728478610874,-0.8996380412859409,0
CUST0465,17,9,56299.03,6255.45,9402.32,3,2,7,7,-3.3957144149518688,2.2689009418776265,1
CUST0466,19,11,59355.48,5395.95,8846.43,5,3,8,6,-2.251619030680009,0.30894875207635286,1
CUST0467,16,39,228495.39,5858.86,9989.94,5,9,22,11,2.005893206265413,1.3349306839072181,0
CUST0468,35,20,107674.23,5383.71,9992.65,5,7,11,10,-0.4921910724217981,0.30561214330620723,1
CUST0469,106,8,37464.38,4683.05,9378.29,4,1,4,6,-3.963172157423564,0.12426249655687294,1
CUST0470,13,24,117284.86,4886.87,9057.9,5,6,12,11,-0.08037886854550269,-0.4984450473109099,0
CUST0471,2,41,202533.16,4939.83,9905.07,5,6,21,11,1.5865115820083544,-0.06012386040970824,0
CUST0472,19,9,38080.79,4231.2,9093.63,4,5,4,7,-3.00537997652645,-1.0510376685544858,1
CUST0473,51,9,39419.42,4379.94,9503.91,5,5,3,5,-2.976585407268495,-1.0312753260093825,1
CUST0474,20,9,41659.12,4628.79,9729.3,5,3,4,7,-2.543792382625213,-0.9392856032000427,1
CUST0475,21,19,97101.09,5110.58,9586.43,5,4,8,10,-0.9776996817445155,-0.24090562654279327,1
CUST0476,4,26,138103.67,5311.68,9856.6,5,6,14,12,0.48973292162959464,0.0693336409773472,0
CUST0477,26,45,223835.57,4974.12,9865.21,5,18,22,12,3.0134129080517074,0.07033315299088916,0
CUST0478,22,32,154001.62,4812.55,9486.44,5,10,13,11,0.7637330926941375,-0.47542857356363355,0
CUST0479,46,40,203981.84,5099.55,9657.56,5,12,20,12,2.0016763799517063,0.2865952281970777,0
CUST0480,3,48,251633.81,5242.37,9997.19,5,15,28,12,3.5081777890890775,0.5598391142466257,0
CUST0481,22,40,212462.01,5311.55,9973.65,5,8,22,12,1.9593426897901451,0.5394489039982863,0
CUST0482,16,25,108309.35,4332.37,9784.71,5,11,9,11,0.09664041889333487,-1.3705814383393844,0
CUST0483,8,32,167054.84,5220.46,9980.88,5,9,16,12,1.2151841942662043,0.06539464465867859,0
CUST0484,18,5,16544.42,3308.88,5121.19,3,3,1,4,-4.81372315129902,-1.800090452499394,1
CUST0485,52,12,74506.82,6208.9,8585.61,5,3,11,7,-1.8682842298792204,1.6569278440288822,1
CUST0486,72,12,54895.08,4574.59,9786.98,4,4,6,7,-3.0078443585966346,-0.19405762903723817,1
CUST0487,2,28,145773.02,5206.18,9389.12,5,6,16,12,0.7205028028223867,-0.009548096791107156,0
CUST0488,27,39,202881.83,5202.1,9817.35,5,11,20,12,1.9774414954431916,0.32372461607889585,0
CUST0489,14,23,96163.64,4181.03,9234.57,5,5,8,10,-0.8054659699351044,-1.550826190168776,1
CUST0490,11,48,239020.19,4979.59,9947.23,5,18,28,12,3.6290432853462153,0.20789118758831243,0
CUST0491,79,11,43481.82,3952.89,9264.23,4,4,3,8,-3.1883430429359976,-1.169660677236313,1
CUST0492,8,26,148202.53,5700.1,9732.8,5,11,16,10,0.7517828889857706,0.7927542361910201,0
CUST0493,3,27,114946.67,4257.28,8194.14,5,11,13,11,0.4938063796838523,-1.4093675773029941,0
CUST0494,7,14,81245.15,5803.22,9884.67,5,2,9,7,-1.7738808389141425,0.8102665470499557,1
CUST0495,4,23,103493.9,4499.73,9656.98,5,9,10,10,-0.22217715458568596,-1.1178285122267608,0
