customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,debt_to_income,monthly_payment,payment_to_income,employment_years,num_open_accounts,num_late_payments,repayment_status
CUST1069,57,98660.84,379.0,41011.38,13.57,36,0.4157,1393.12,0.1694,20.0,7,3,1
CUST1070,45,104064.14,499.0,14226.06,5.74,36,0.1367,431.11,0.0497,,6,0,1
CUST1071,32,90403.83,366.0,11383.59,3.74,36,0.1259,334.77,0.0444,6.0,9,1,0
CUST1072,24,51243.57,387.0,48856.49,15.64,60,0.9534,1178.77,0.276,25.0,8,0,1
CUST1073,27,142656.19,308.0,49046.54,19.66,48,0.3438,1483.63,0.1248,16.0,4,2,0
CUST1074,44,,399.0,17234.59,22.77,60,0.1176,483.58,0.0396,3.0,9,1,1
CUST1075,46,82003.89,338.0,15215.85,6.76,48,0.1856,362.67,0.0531,2.0,2,5,1
CUST1076,35,124971.88,444.0,38672.46,6.96,60,0.3094,765.03,0.0735,16.0,10,5,1
CUST1077,43,78172.43,434.0,17612.01,11.25,48,0.2253,457.33,0.0702,1.0,7,1,1
CUST1078,61,98894.02,456.0,28778.14,24.88,12,0.291,2733.52,0.3317,25.0,1,1,0
CUST1079,41,91127.69,389.0,25446.7,13.28,24,0.2792,1213.13,0.1597,29.0,5,1,1
CUST1080,58,67232.67,391.0,4485.56,18.78,48,0.0667,133.6,0.0238,8.0,8,2,0
CUST1081,50,104537.97,443.0,47051.64,24.39,48,0.4501,1544.13,0.1773,1.0,6,2,1
CUST1082,61,139228.22,432.0,22600.56,14.52,60,0.1623,531.99,0.0459,30.0,6,2,1
CUST1083,48,85772.52,569.0,43993.02,24.81,12,0.5129,4177.23,0.5844,19.0,1,5,1
CUST1084,57,21032.58,407.0,15242.37,6.9,48,0.7247,364.29,0.2078,27.0,2,1,1
CUST1085,51,106989.57,657.0,23828.0,17.31,48,0.2227,691.39,0.0775,3.0,2,1,0
CUST1086,47,119868.16,504.0,20674.5,4.89,36,0.1725,618.61,0.0619,19.0,8,1,0
CUST1087,52,34862.44,765.0,2875.83,6.85,48,0.0825,68.67,0.0236,4.0,4,2,0
CUST1088,60,120646.72,,46886.52,11.27,48,0.3886,1217.96,0.1211,15.0,4,0,1
CUST1089,23,143843.85,733.0,14222.56,17.17,12,0.0989,1298.31,0.1083,4.0,2,2,0
CUST1090,41,133590.87,762.0,43693.17,14.78,36,0.3271,1509.94,0.1356,5.0,1,0,0
CUST1091,49,64462.49,604.0,9062.13,11.01,48,0.1406,234.26,0.0436,15.0,8,4,0
CUST1092,32,145526.68,747.0,18379.93,18.4,48,0.1263,543.76,0.0448,26.0,1,4,0
CUST1093,60,45812.8,448.0,16862.9,24.71,36,0.3681,667.88,0.1749,0.0,3,3,0
CUST1094,53,132359.18,416.0,39808.82,17.99,36,0.3008,1438.98,0.1305,16.0,1,3,0
CUST1095,30,102458.1,399.0,2787.81,19.53,24,0.0272,141.25,0.0165,13.0,9,1,0
CUST1096,35,65251.12,495.0,48615.48,15.9,12,0.7451,4408.62,0.8108,11.0,6,0,1
CUST1097,41,85271.08,427.0,35266.54,17.45,48,0.4136,1025.85,0.1444,13.0,7,2,1
CUST1098,56,75360.4,643.0,6555.62,7.28,48,0.087,157.84,0.0251,11.0,3,4,0
CUST1099,56,76663.9,,42409.49,18.3,48,0.5532,1252.44,0.196,20.0,5,5,1
CUST1100,28,149397.22,406.0,5392.26,3.85,48,0.0361,121.39,0.0098,3.0,8,5,0
CUST1101,56,32961.27,754.0,25664.71,20.83,36,0.7786,964.68,0.3512,27.0,7,1,1
CUST1102,51,91706.43,417.0,10582.45,13.6,12,0.1154,948.18,0.1241,11.0,8,3,0
CUST1103,63,111498.54,705.0,1372.65,11.55,24,0.0123,64.33,0.0069,16.0,5,2,0
CUST1104,38,59961.57,724.0,33991.74,3.59,48,0.5669,761.28,0.1524,1.0,1,0,1
CUST1105,45,129300.05,831.0,41181.69,16.4,36,0.3185,1455.97,0.1351,5.0,10,3,1
CUST1106,47,45045.85,702.0,41598.95,20.73,60,0.9235,1119.08,0.2981,13.0,3,5,1
CUST1107,33,72405.47,625.0,26346.58,12.9,12,0.3639,2351.97,0.3898,22.0,3,4,1
CUST1108,58,121956.57,,42029.56,6.92,36,0.3446,1296.21,0.1275,6.0,2,0,1
CUST1109,22,101756.24,456.0,2363.1,18.71,12,0.0232,217.45,0.0256,18.0,7,0,0
CUST1110,30,147843.84,666.0,10141.2,17.53,24,0.0686,503.99,0.0409,9.0,4,4,0
CUST1111,46,120150.91,352.0,14473.28,23.6,12,0.1205,1365.79,0.1364,20.0,10,0,1
CUST1112,60,35948.96,445.0,14840.69,22.73,12,0.4128,1394.22,0.4654,2.0,8,2,0
CUST1113,35,70804.03,802.0,39976.63,12.4,48,0.5646,1060.61,0.1798,30.0,2,1,0
CUST1114,46,135662.76,761.0,40618.9,7.37,12,0.2994,3521.55,0.3115,28.0,3,5,0
CUST1115,60,131125.16,420.0,48819.88,24.87,48,0.3723,1615.19,0.1478,19.0,10,4,1
CUST1116,55,116420.59,424.0,10449.42,4.14,12,0.0898,890.44,0.0918,16.0,9,1,1
CUST1117,45,34922.5,522.0,2445.38,6.48,12,0.07,211.01,0.0725,23.0,3,2,1
CUST1118,34,143919.82,,35696.1,17.52,48,0.248,1039.64,0.0867,23.0,8,3,0
CUST1119,47,139905.25,556.0,9475.02,18.27,36,0.0677,343.83,0.0295,30.0,7,0,0
CUST1120,59,60506.07,510.0,47734.34,13.99,48,0.7889,1304.17,0.2587,13.0,10,5,1
CUST1121,42,100978.43,692.0,22036.34,15.69,36,0.2182,771.36,0.0917,28.0,2,3,1
CUST1122,24,144552.67,559.0,29756.59,9.81,60,0.2059,629.46,0.0523,11.0,7,0,1
CUST1123,42,75820.28,490.0,18529.48,5.06,36,0.2444,555.84,0.088,11.0,3,2,1
CUST1124,42,109478.01,636.0,11474.85,15.7,36,0.1048,401.72,0.044,28.0,4,4,1
CUST1125,40,98234.25,839.0,11655.71,15.56,60,0.1187,280.73,0.0343,30.0,2,4,0
CUST1126,48,108677.15,745.0,16571.38,10.38,24,0.1525,767.59,0.0848,1.0,8,3,1
CUST1127,39,74760.84,427.0,23186.47,16.43,60,0.3101,569.16,0.0914,12.0,4,4,1
CUST1128,23,103676.66,304.0,45670.51,9.61,48,0.4405,1149.79,0.1331,1.0,9,4,1
CUST1129,63,22115.4,781.0,5660.87,20.75,36,0.256,212.55,0.1153,8.0,6,2,0
CUST1130,57,120699.75,805.0,31003.71,11.96,48,0.2569,815.84,0.0811,15.0,2,2,0
CUST1131,28,23807.46,348.0,41447.37,6.48,36,1.7409,1269.94,0.6401,27.0,7,1,1
CUST1132,34,114134.03,677.0,40991.23,15.06,12,0.3591,3700.96,0.3891,29.0,1,2,0
CUST1133,24,34404.47,611.0,4677.07,10.58,60,0.1359,100.71,0.0351,25.0,7,2,0
CUST1134,30,95848.92,422.0,7188.15,22.03,60,0.075,198.65,0.0249,,7,5,1
CUST1135,29,87829.28,546.0,29316.35,17.72,36,0.3338,1055.74,0.1442,10.0,8,1,1
CUST1136,40,112479.58,661.0,28367.25,22.27,24,0.2522,1475.43,0.1574,22.0,2,0,0
CUST1137,25,47621.81,521.0,23939.37,11.78,48,0.5027,627.83,0.1582,3.0,6,1,0
CUST1138,55,86810.55,620.0,38263.91,10.2,48,0.4408,974.15,0.1347,20.0,3,4,1
CUST1139,30,48442.03,672.0,19893.21,13.23,60,0.4107,454.98,0.1127,16.0,4,3,1
CUST1140,39,75002.22,614.0,47623.24,15.91,12,0.635,4318.87,0.691,4.0,8,0,0
CUST1141,37,22156.43,771.0,10164.46,4.11,60,0.4588,187.7,0.1017,14.0,6,2,1
CUST1142,57,30928.68,741.0,11391.24,12.03,48,0.3683,300.14,0.1165,16.0,6,0,0
CUST1143,45,32715.65,691.0,36868.08,12.59,36,1.1269,1234.96,0.453,6.0,7,1,0
CUST1144,55,98968.26,831.0,22244.7,18.14,24,0.2248,1112.05,0.1348,30.0,2,1,0
CUST1145,24,94779.97,544.0,4226.52,5.67,24,0.0446,186.69,0.0236,28.0,10,5,0
CUST1146,47,71075.11,525.0,36962.29,22.41,36,0.52,1419.46,0.2397,15.0,4,1,0
CUST1147,44,102796.9,594.0,36960.23,5.53,60,0.3595,706.5,0.0825,29.0,10,3,0
CUST1148,37,42130.23,371.0,9165.63,10.64,48,0.2176,235.29,0.067,4.0,1,5,1
CUST1149,43,22707.49,570.0,44181.62,7.17,12,1.9457,3826.36,2.0221,19.0,6,3,1
CUST1150,53,133518.41,783.0,6359.91,21.11,60,0.0476,172.45,0.0155,21.0,5,1,0
CUST1151,32,118149.02,396.0,5899.63,20.78,36,0.0499,221.6,0.0225,14.0,8,5,1
CUST1152,56,53454.14,798.0,13423.31,13.36,36,0.2511,454.62,0.1021,9.0,6,4,0
CUST1153,60,82966.13,576.0,34603.42,19.16,12,0.4171,3191.58,0.4616,4.0,7,1,0
CUST1154,31,66435.27,331.0,12974.02,19.43,48,0.1953,390.87,0.0706,11.0,4,5,1
CUST1155,46,103035.39,580.0,43980.06,18.09,48,0.4268,1293.98,0.1507,30.0,9,1,1
CUST1156,65,65349.86,639.0,20160.29,12.47,36,0.3085,674.14,0.1238,9.0,4,0,0
CUST1157,43,128442.3,425.0,22239.52,13.28,36,0.1731,752.34,0.0703,9.0,2,0,0
CUST1158,65,39127.04,453.0,26636.12,9.73,60,0.6808,562.41,0.1725,21.0,3,2,1
CUST1159,26,123972.06,315.0,23239.05,8.17,60,0.1875,473.1,0.0458,3.0,1,3,1
CUST1160,49,,300.0,3445.2,6.46,36,0.0524,105.53,0.0192,25.0,9,5,0
CUST1161,57,40154.81,388.0,35946.66,6.57,24,0.8952,1602.43,0.4789,13.0,10,0,1
CUST1162,24,81513.11,,13187.7,18.09,48,0.1618,388.01,0.0571,13.0,7,0,0
CUST1163,41,97615.04,477.0,28631.47,18.1,36,0.2933,1036.53,0.1274,25.0,10,1,0
CUST1164,34,52502.66,726.0,28159.9,9.97,12,0.5364,2475.31,0.5658,9.0,10,5,1
CUST1165,33,68875.57,747.0,5706.07,14.82,36,0.0828,197.3,0.0344,16.0,6,3,0
CUST1166,51,74665.74,720.0,23602.92,23.12,12,0.3161,2221.84,0.3571,30.0,7,0,0
CUST1167,61,137890.34,548.0,29435.8,11.52,60,0.2135,647.67,0.0564,17.0,10,2,1
CUST1168,47,36371.66,306.0,23677.58,19.9,60,0.651,625.99,0.2065,14.0,1,0,1
CUST1169,63,,399.0,41275.07,15.66,36,1.217,1444.19,0.511,27.0,1,0,1
CUST1170,65,86406.71,354.0,35377.06,14.6,60,0.4094,834.21,0.1159,23.0,8,1,1
CUST1171,65,103156.86,458.0,15743.72,10.18,12,0.1526,1385.44,0.1612,25.0,8,4,0
CUST1172,29,28728.47,456.0,30585.74,6.1,12,1.0646,2633.81,1.1002,7.0,4,0,1
CUST1173,54,77696.06,356.0,46376.18,9.95,48,0.5969,1175.11,0.1815,,4,4,1
CUST1174,61,108571.66,426.0,22185.33,17.18,24,0.2043,1098.81,0.1214,4.0,4,1,0
CUST1175,56,46045.64,791.0,15211.77,17.85,60,0.3304,385.04,0.1003,15.0,6,5,0
CUST1176,46,110694.85,409.0,23734.22,20.99,24,0.2144,1219.48,0.1322,0.0,5,3,1
CUST1177,46,21432.55,610.0,2670.09,17.48,60,0.1246,67.05,0.0375,14.0,1,2,0
CUST1178,51,134715.14,769.0,14568.3,24.61,36,0.1081,576.23,0.0513,16.0,9,1,0
CUST1179,55,70781.16,364.0,9550.35,6.76,60,0.1349,188.03,0.0319,10.0,8,5,0
CUST1180,30,56184.22,610.0,46250.37,4.97,48,0.8232,1064.48,0.2274,12.0,8,4,0
CUST1181,58,112105.02,819.0,38994.5,14.8,24,0.3478,1887.01,0.202,22.0,6,4,0
CUST1182,44,95984.12,713.0,4310.93,4.13,24,0.0449,187.45,0.0234,7.0,2,5,1
CUST1183,65,81933.69,537.0,49085.09,20.88,24,0.5991,2519.38,0.369,3.0,3,5,0
CUST1184,48,139908.85,363.0,30983.28,5.96,12,0.2215,2666.05,0.2287,14.0,6,4,0
CUST1185,23,140061.61,628.0,6275.39,13.16,24,0.0448,298.82,0.0256,20.0,10,4,1
CUST1186,38,83843.39,592.0,12049.33,19.46,48,0.1437,363.21,0.052,26.0,9,1,1
CUST1187,23,101785.04,398.0,10973.44,20.92,12,0.1078,1021.36,0.1204,11.0,7,4,1
CUST1188,26,64292.47,840.0,25312.6,21.4,60,0.3937,690.5,0.1289,26.0,8,4,0
CUST1189,61,136968.25,441.0,40278.2,12.94,48,0.2941,1079.36,0.0946,27.0,2,4,1
CUST1190,55,58769.51,420.0,25436.9,4.61,60,0.4328,475.49,0.0971,10.0,1,1,0
CUST1191,40,139895.53,557.0,20130.89,11.19,24,0.1439,940.03,0.0806,30.0,5,0,0
CUST1192,37,130915.38,812.0,16299.73,16.8,60,0.1245,403.34,0.037,22.0,2,4,0
CUST1193,38,104920.16,333.0,17564.22,9.11,36,0.1674,559.44,0.064,28.0,1,1,1
CUST1194,43,140142.65,363.0,12545.24,5.07,60,0.0895,237.15,0.0203,28.0,10,5,0
CUST1195,24,64959.92,372.0,47545.48,16.36,60,0.7319,1165.33,0.2153,29.0,2,4,1
CUST1196,30,55166.09,342.0,6099.0,14.18,24,0.1106,293.35,0.0638,20.0,6,3,1
CUST1197,36,22787.62,356.0,2291.34,20.31,24,0.1006,116.97,0.0616,17.0,10,3,1
CUST1198,23,91824.47,353.0,19969.11,11.61,24,0.2175,936.38,0.1224,13.0,7,4,1
CUST1199,50,35339.03,676.0,18237.67,10.88,12,0.5161,1610.85,0.547,7.0,4,0,0
CUST1200,36,73698.51,849.0,28834.38,24.81,12,0.3912,2737.88,0.4458,27.0,4,0,1
CUST1201,30,77012.26,589.0,3142.25,11.02,24,0.0408,146.48,0.0228,9.0,3,4,1
CUST1202,64,,378.0,4742.52,23.67,24,0.1321,249.96,0.0835,15.0,6,1,1
CUST1203,41,,599.0,43579.58,8.75,36,0.3061,1380.75,0.1164,10.0,9,4,1
CUST1204,44,137055.3,797.0,14709.41,7.88,24,0.1073,664.46,0.0582,26.0,9,1,0
CUST1205,57,47400.05,681.0,36520.63,20.44,12,0.7705,3390.77,0.8584,7.0,8,5,0
CUST1206,29,22767.65,334.0,14244.63,16.15,36,0.6257,501.85,0.2645,26.0,2,0,1
CUST1207,61,69911.71,319.0,43275.87,11.77,12,0.619,3840.35,0.6592,7.0,4,3,1
CUST1208,49,89223.95,612.0,2534.0,19.9,12,0.0284,234.61,0.0316,29.0,10,2,0
CUST1209,38,125331.68,521.0,38105.36,10.83,60,0.304,825.28,0.079,13.0,7,5,0
CUST1210,25,124961.57,697.0,47671.21,23.55,36,0.3815,1859.03,0.1785,27.0,9,3,0
CUST1211,58,119971.61,566.0,8964.89,11.7,24,0.0747,420.75,0.0421,4.0,1,2,0
CUST1212,39,31119.79,555.0,38795.62,9.86,60,1.2467,821.62,0.3168,12.0,1,4,1
CUST1213,39,105699.89,312.0,7091.01,15.72,36,0.0671,248.32,0.0282,26.0,5,1,1
CUST1214,23,77188.21,777.0,2813.18,11.21,60,0.0364,61.46,0.0096,6.0,7,0,0
CUST1215,27,55937.94,621.0,47711.37,12.97,36,0.8529,1606.9,0.3447,24.0,5,2,0
CUST1216,30,49564.46,478.0,8198.19,16.79,12,0.1654,746.9,0.1808,7.0,2,5,1
CUST1217,65,85873.49,750.0,29414.65,4.4,24,0.3425,1282.57,0.1792,1.0,5,2,1
CUST1218,44,90257.38,,30428.36,11.02,12,0.3371,2689.59,0.3576,16.0,8,0,0
CUST1219,37,46525.45,680.0,41627.75,18.14,12,0.8947,3819.21,0.9851,20.0,7,2,1
CUST1220,42,98905.68,668.0,17414.3,12.27,36,0.1761,580.65,0.0704,15.0,5,4,1
CUST1221,45,25799.38,453.0,45681.76,4.05,60,1.7707,842.33,0.3918,6.0,6,4,1
CUST1222,54,121850.73,652.0,47057.05,11.65,60,0.3862,1038.45,0.1023,1.0,3,3,0
CUST1223,63,30197.85,379.0,47972.63,24.83,60,1.5886,1403.28,0.5576,16.0,10,5,1
CUST1224,48,90065.76,,42532.16,14.85,12,0.4722,3835.87,0.5111,19.0,8,5,1
CUST1225,50,61202.12,499.0,41964.44,9.8,24,0.6857,1932.57,0.3789,10.0,4,2,1
CUST1226,42,117264.48,418.0,34960.58,13.07,48,0.2981,939.12,0.0961,11.0,2,2,0
CUST1227,26,138902.62,795.0,30655.71,13.15,48,0.2207,824.7,0.0712,7.0,10,1,0
CUST1228,37,120938.28,717.0,34031.15,17.82,60,0.2814,860.84,0.0854,8.0,5,2,0
CUST1229,27,73105.36,817.0,49179.14,15.88,24,0.6727,2405.14,0.3948,28.0,3,3,1
CUST1230,29,74421.33,781.0,37399.85,6.22,12,0.5025,3222.65,0.5196,26.0,7,0,0
CUST1231,26,37209.11,842.0,46012.53,22.94,36,1.2366,1779.69,0.574,4.0,7,5,1
CUST1232,40,35473.85,644.0,29982.42,16.76,12,0.8452,2731.13,0.9239,2.0,6,3,0
CUST1233,62,78467.98,746.0,15175.27,13.76,24,0.1934,726.89,0.1112,23.0,3,5,0
CUST1234,54,30892.63,307.0,30084.11,11.45,48,0.9738,784.13,0.3046,12.0,6,3,1
CUST1235,59,56308.95,399.0,12380.91,14.11,12,0.2199,1112.29,0.237,18.0,9,4,1
CUST1236,49,57083.44,693.0,16610.34,7.34,24,0.291,746.25,0.1569,,4,3,0
CUST1237,58,134345.89,621.0,5873.86,9.62,12,0.0437,515.37,0.046,9.0,5,3,0
CUST1238,32,57502.25,565.0,49451.47,19.7,24,0.86,2509.63,0.5237,21.0,5,1,1
CUST1239,57,129042.7,472.0,2340.16,22.9,60,0.0181,65.84,0.0061,17.0,4,0,0
CUST1240,23,68040.27,588.0,47148.49,15.78,48,0.6929,1330.9,0.2347,16.0,3,3,1
CUST1241,29,113112.62,422.0,22775.85,12.79,36,0.2014,765.11,0.0812,2.0,3,2,0
CUST1242,29,145897.14,380.0,37469.6,8.28,12,0.2568,3264.27,0.2685,10.0,3,4,1
CUST1243,51,101981.11,825.0,33931.99,5.09,36,0.3327,1018.34,0.1198,28.0,1,3,1
CUST1244,55,61278.54,336.0,47509.94,16.99,24,0.7753,2348.77,0.46,4.0,10,3,1
CUST1245,36,107535.19,571.0,24035.66,13.92,24,0.2235,1153.11,0.1287,23.0,8,2,1
CUST1246,62,133862.31,828.0,43000.68,19.61,12,0.3212,3975.32,0.3564,13.0,2,3,0
CUST1247,35,112298.77,339.0,21489.81,9.16,48,0.1914,536.41,0.0573,20.0,10,1,0
CUST1248,52,88959.95,484.0,44016.59,21.57,36,0.4948,1671.24,0.2254,21.0,8,3,0
CUST1249,47,97719.47,792.0,15475.44,8.21,36,0.1584,486.44,0.0597,13.0,8,2,0
CUST1250,49,35056.49,775.0,47859.46,17.7,36,1.3652,1723.04,0.5898,22.0,7,5,1
CUST1251,52,129215.71,800.0,30451.88,18.28,12,0.2357,2795.89,0.2596,9.0,5,4,1
CUST1252,48,27904.42,630.0,13818.66,10.33,48,0.4952,352.67,0.1517,25.0,8,3,0
CUST1253,25,54881.24,524.0,17652.24,21.1,36,0.3216,665.96,0.1456,14.0,7,1,0
CUST1254,32,89681.7,412.0,47446.01,16.69,36,0.529,1684.27,0.2254,4.0,10,4,1
CUST1255,23,124313.67,392.0,39241.24,10.67,36,0.3157,1278.58,0.1234,24.0,9,0,0
CUST1256,55,47360.24,848.0,10723.55,6.88,60,0.2264,211.73,0.0536,12.0,4,2,0
CUST1257,45,63095.27,520.0,28094.61,8.85,12,0.4453,2454.96,0.4669,1.0,1,4,1
CUST1258,47,122874.65,343.0,8690.33,9.98,24,0.0707,400.93,0.0392,20.0,4,0,1
CUST1259,29,125689.46,686.0,33108.52,6.32,36,0.2634,1012.03,0.0966,27.0,2,0,1
CUST1260,48,22620.04,455.0,5682.28,16.15,48,0.2512,161.47,0.0857,6.0,10,2,0
CUST1261,49,86606.23,323.0,15805.54,13.37,12,0.1825,1414.45,0.196,8.0,10,3,1
CUST1262,49,32098.11,716.0,28488.82,13.89,60,0.8876,661.26,0.2472,16.0,4,3,1
CUST1263,53,114582.47,681.0,38372.32,18.86,48,0.3349,1144.5,0.1199,7.0,10,0,0
CUST1264,36,78121.09,,28594.51,17.32,36,0.366,1024.03,0.1573,4.0,2,0,0
CUST1265,35,,801.0,30077.07,5.3,48,0.2271,696.75,0.0631,19.0,8,4,0
CUST1266,58,118875.61,360.0,38603.02,8.92,36,0.3247,1226.13,0.1238,23.0,6,1,1
CUST1267,58,97834.91,305.0,14139.1,8.0,60,0.1445,286.69,0.0352,25.0,8,4,1
CUST1268,63,50646.11,772.0,35734.54,14.56,12,0.7056,3217.92,0.7624,29.0,2,3,0
CUST1269,46,36546.72,313.0,8942.56,19.59,24,0.2447,453.35,0.1489,6.0,8,0,1
CUST1270,49,84373.99,837.0,24872.48,19.6,60,0.2948,653.45,0.0929,13.0,7,0,0
CUST1271,49,149446.76,577.0,26601.53,16.72,36,0.178,944.71,0.0759,18.0,3,1,1
CUST1272,65,46580.04,,26449.61,8.9,48,0.5678,656.94,0.1692,6.0,6,5,0
CUST1273,30,41350.97,785.0,1481.24,12.45,24,0.0358,70.04,0.0203,15.0,2,0,0
CUST1274,34,45904.79,396.0,27348.84,10.62,12,0.5958,2412.29,0.6306,19.0,8,4,1
CUST1275,44,102724.66,531.0,17902.91,3.8,24,0.1743,775.84,0.0906,8.0,5,3,0
CUST1276,41,67745.72,712.0,46781.09,15.56,24,0.6905,2280.72,0.404,2.0,10,1,1
CUST1277,35,56398.12,569.0,28619.33,6.22,60,0.5075,556.22,0.1183,18.0,7,2,0
CUST1278,59,98620.78,784.0,11256.03,3.56,24,0.1141,486.59,0.0592,6.0,2,4,1
CUST1279,32,81810.32,300.0,16843.56,22.76,12,0.2059,1582.63,0.2321,4.0,9,3,1
CUST1280,52,62521.62,812.0,38240.36,8.68,48,0.6116,945.81,0.1815,12.0,7,5,0
CUST1281,41,129024.43,624.0,27003.59,22.49,24,0.2093,1407.44,0.1309,30.0,3,5,0
CUST1282,31,129183.89,752.0,25014.58,20.46,12,0.1936,2322.72,0.2158,17.0,7,5,0
CUST1283,23,132598.0,777.0,38766.49,10.94,48,0.2924,1000.81,0.0906,6.0,10,4,0
CUST1284,34,,483.0,46726.43,24.9,24,0.6702,2491.52,0.4288,14.0,6,4,1
CUST1285,59,60350.79,396.0,45641.0,23.19,60,0.7563,1291.63,0.2568,29.0,1,4,1
CUST1286,63,55743.68,790.0,20516.41,24.91,36,0.368,814.75,0.1754,8.0,1,4,0
CUST1287,52,149640.11,765.0,25024.72,13.68,60,0.1672,578.14,0.0464,25.0,2,0,0
CUST1288,61,136254.47,456.0,35576.34,7.3,24,0.2611,1597.69,0.1407,2.0,7,0,1
CUST1289,62,112376.81,621.0,5776.3,15.2,24,0.0514,280.62,0.03,20.0,10,5,1
CUST1290,65,130269.9,624.0,44989.09,7.14,60,0.3454,893.81,0.0823,23.0,6,4,1
CUST1291,64,72412.5,362.0,4182.79,21.24,60,0.0578,113.72,0.0188,4.0,5,0,1
CUST1292,24,55818.31,503.0,34747.12,12.3,12,0.6225,3092.12,0.6648,9.0,5,4,1
CUST1293,43,80612.8,388.0,28743.28,13.45,12,0.3566,2573.34,0.3831,29.0,2,1,0
CUST1294,33,61275.17,320.0,38569.41,20.46,24,0.6294,1971.7,0.3861,,6,3,1
CUST1295,37,60011.7,495.0,37623.01,19.37,36,0.6269,1386.16,0.2772,1.0,7,5,1
CUST1296,39,38255.39,623.0,21285.16,21.46,36,0.5564,806.96,0.2531,28.0,4,1,0
CUST1297,38,110682.56,570.0,5528.19,11.14,36,0.0499,181.35,0.0197,11.0,9,3,0
CUST1298,65,128124.96,337.0,47533.59,16.08,24,0.371,2329.21,0.2182,17.0,10,1,0
CUST1299,49,65099.8,595.0,11164.9,18.54,60,0.1715,286.81,0.0529,17.0,5,0,0
CUST1300,35,53567.8,778.0,13781.45,23.32,60,0.2573,391.04,0.0876,,3,3,1
CUST1301,59,61988.82,686.0,33256.94,22.88,36,0.5365,1285.29,0.2488,22.0,2,5,1
CUST1302,22,40637.56,786.0,17400.91,17.43,12,0.4282,1590.6,0.4697,,6,2,1
CUST1303,56,44200.89,322.0,22511.43,16.76,60,0.5093,556.57,0.1511,18.0,7,5,1
CUST1304,37,52834.72,682.0,30446.15,13.87,48,0.5763,830.0,0.1885,9.0,1,1,0
CUST1305,54,34021.19,736.0,38929.55,24.01,48,1.1443,1269.39,0.4477,18.0,1,1,0
CUST1306,41,135257.38,836.0,10724.65,24.41,24,0.0793,569.22,0.0505,4.0,6,0,0
CUST1307,41,123072.25,444.0,40272.99,13.36,24,0.3272,1921.47,0.1874,14.0,1,5,1
CUST1308,33,59166.7,382.0,10045.09,21.94,48,0.1698,316.15,0.0641,2.0,4,1,0
CUST1309,45,20642.82,463.0,17890.88,13.62,48,0.8667,485.49,0.2822,22.0,4,3,1
CUST1310,51,111809.13,398.0,19991.12,10.34,24,0.1788,925.63,0.0993,12.0,6,2,0
CUST1311,49,97602.05,846.0,4511.18,14.0,60,0.0462,104.97,0.0129,0.0,4,4,1
CUST1312,37,67987.23,648.0,25571.34,3.53,60,0.3761,465.53,0.0822,24.0,7,0,0
CUST1313,30,84993.46,345.0,11350.38,12.86,36,0.1335,381.67,0.0539,12.0,3,3,1
CUST1314,41,70286.02,,2706.51,24.11,48,0.0385,88.4,0.0151,5.0,3,3,0
CUST1315,28,80439.95,384.0,17968.06,19.25,48,0.2234,539.62,0.0805,25.0,1,1,1
CUST1316,58,85906.16,765.0,1567.84,17.56,48,0.0183,45.7,0.0064,13.0,1,2,0
CUST1317,62,35074.59,761.0,25601.02,20.29,36,0.7299,955.21,0.3268,27.0,9,2,1
CUST1318,33,147495.49,,38220.93,22.21,12,0.2591,3581.13,0.2914,4.0,1,2,0
CUST1319,59,53518.75,827.0,40828.92,19.14,48,0.7629,1223.81,0.2744,13.0,1,3,1
CUST1320,29,132826.57,771.0,18988.1,22.62,36,0.143,731.27,0.0661,8.0,7,2,0
CUST1321,23,90557.3,483.0,15368.74,12.47,48,0.1697,408.27,0.0541,10.0,5,5,1
CUST1322,29,66441.78,337.0,27032.16,12.02,24,0.4069,1272.75,0.2299,2.0,9,0,1
CUST1323,31,102279.6,741.0,44743.12,10.93,48,0.4375,1154.89,0.1355,22.0,10,1,0
CUST1324,55,93978.88,341.0,4750.27,11.52,24,0.0505,222.55,0.0284,19.0,2,3,1
CUST1325,27,63910.46,609.0,21703.97,3.98,36,0.3396,640.59,0.1203,23.0,2,3,0
CUST1326,34,94216.37,610.0,31163.49,15.09,24,0.3308,1512.35,0.1926,22.0,1,2,0
CUST1327,35,118893.48,747.0,14464.55,18.31,24,0.1217,724.3,0.0731,8.0,9,5,1
CUST1328,47,138267.03,591.0,14361.29,12.25,12,0.1039,1277.66,0.1109,25.0,7,5,1
CUST1329,39,80117.36,625.0,5760.24,8.33,36,0.0719,181.38,0.0272,7.0,2,4,0
CUST1330,60,127506.75,730.0,32103.86,10.57,48,0.2518,823.05,0.0775,15.0,9,0,0
CUST1331,42,65027.62,755.0,8437.15,21.87,48,0.1297,265.23,0.0489,6.0,9,5,1
CUST1332,46,53240.04,333.0,33374.23,15.78,12,0.6269,3024.6,0.6817,20.0,8,4,0
CUST1333,27,46981.66,842.0,19090.38,9.77,36,0.4063,613.93,0.1568,14.0,8,0,0
CUST1334,59,41675.46,660.0,28679.73,12.43,12,0.6882,2553.93,0.7354,24.0,5,4,0
CUST1335,37,68786.96,850.0,7453.17,16.55,12,0.1084,678.17,0.1183,3.0,7,1,0
